Time,X-Acceleration,Y-Acceleration,Z-Acceleration,X-Velocity,Y-Velocity,Z-Velocity,Composite-Acceleration,Composite-Velocity,Temperature Z,Temperature-XYZ
00:00.0,20.515625,15.0625,7.55078125,4.140625,3.947265625,2.6171875,22.09375,6.29296875,48.0625,48.0625
00:00.0,13.40625,22.265625,6.8203125,4.37890625,4.53515625,2.8515625,22.34375,6.921875,47.9375,47.9375
00:00.0,14.078125,16.84375,7.3359375,3.228515625,3.740234375,1.609375,19.78125,5.1953125,47.5625,47.5625
00:00.0,19.71875,17.234375,7.359375,3.888671875,3.6875,1.630859375,22.625,5.6015625,47.1875,47.1875
00:00.0,16.1875,17.328125,7.45703125,4.39453125,4.29296875,1.66796875,19.6875,6.3671875,47.25,47.25
00:00.0,18.609375,15.78125,7.6640625,4.11328125,3.962890625,1.4453125,19.046875,5.890625,47.25,47.25
00:00.0,18.40625,17.53125,7.9296875,4.04296875,4.1171875,1.459960938,21.453125,5.953125,47.4375,47.4375
00:00.0,24.453125,19.484375,6.828125,4.1171875,4.21484375,1.486328125,24.828125,6.078125,47.5625,47.5625
00:00.0,16.484375,16.9375,8.84375,3.314453125,3.123046875,2.0703125,19.78125,5,48,48
00:00.0,17.203125,18.0625,8.8828125,3.96484375,4.51953125,2.171875,19.28125,6.39453125,48.875,48.875
00:00.0,17.859375,18.71875,6.4140625,3.80859375,4.328125,1.7265625,21.671875,6.015625,50.125,50.125
00:00.0,15.9921875,20.6875,7.32421875,3.025390625,3.462890625,1.37109375,21.703125,4.796875,50.8125,50.8125
00:00.0,19.84375,14.296875,9.046875,3.25,3.74609375,1.434570313,21.734375,5.1640625,51.8125,51.8125
00:00.0,19.234375,16.59375,7.64453125,3.125,3.80078125,1.28515625,20.859375,5.0859375,52.125,52.125
00:00.0,14.90625,15.2421875,7.80859375,3.0078125,3.333984375,1.323242188,19.109375,4.6796875,51.4375,51.4375
00:00.0,21.9375,19.0625,6.09765625,3.734375,4.125,1.8046875,29.140625,5.8515625,50.5,50.5
00:00.0,16.984375,18.90625,7.734375,3.53515625,3.361328125,2.125,20.71875,5.3203125,50.25,50.25
00:00.0,16.875,18.25,9.4453125,3.111328125,3.28515625,1.388671875,25.515625,4.734375,50.125,50.125
00:00.0,19.75,16.953125,8.4375,3.677734375,3.927734375,2.107421875,23.21875,5.77734375,49.875,49.875
00:00.0,18.671875,16.859375,8.3046875,3.65234375,3.671875,2.353515625,24.078125,5.6875,49.625,49.625
00:00.0,18.546875,16.421875,8.7734375,3.60546875,4.19140625,2.396484375,21.578125,6.02734375,49.0625,49.0625
00:00.0,20.5625,15.4453125,8.15625,3.392578125,3.921875,2.033203125,23.859375,5.5703125,49.25,49.25
00:00.0,14.6640625,15.546875,8.328125,3.876953125,3.861328125,2.60546875,19.046875,6.05859375,49.375,49.375
00:00.0,17.1875,19.5625,8.0234375,4.16796875,4.62109375,1.57421875,24.40625,6.421875,49.125,49.125
00:00.0,14.5,18.515625,8.34375,3.693359375,3.619140625,2.171875,18.84375,5.609375,49.1875,49.1875
00:00.0,13.8125,20.359375,7.29296875,4.0625,3.978515625,2.029296875,21.171875,6.0390625,49,49
00:00.0,19.984375,18,9.171875,4.69140625,4.6875,2.705078125,20.875,7.1640625,48.5,48.5
00:00.0,14.421875,19.734375,7.3359375,3.87890625,3.671875,1.955078125,22.015625,5.6875,48.4375,48.4375
00:00.0,17.4375,18.421875,9.25,3.84375,4.5,2.619140625,21.609375,6.47265625,48.4375,48.4375
00:00.0,16.78125,21,7.45703125,4.34375,4.25390625,2.609375,22.375,6.6171875,48.5,48.5
00:00.0,17.84375,16.484375,6.3359375,4.03515625,4.15625,1.734375,20.859375,6.046875,49.8125,49.8125
00:00.0,16.734375,22.765625,6.05859375,2.822265625,3.09765625,1.41796875,23.0625,4.42578125,50.8125,50.8125
00:00.0,18.4375,19.359375,7.578125,3.62109375,3.859375,1.426757813,21.921875,5.48046875,51.5625,51.5625
00:00.0,14.390625,17.71875,7.75,3.794921875,4.64453125,1.458984375,18.125,6.17578125,52.1875,52.1875
00:00.0,18.375,18.109375,7.4375,4.06640625,4.47265625,1.357421875,20.546875,6.1953125,52.875,52.875
00:00.0,17.046875,16.734375,6.88671875,3.3046875,3.693359375,1.302734375,21.703125,5.125,53,53
00:00.0,13.828125,16.0625,6.765625,3.650390625,4.3203125,1.16796875,20.796875,5.77734375,52.125,52.125
00:00.0,16.015625,15.609375,7.54296875,3.427734375,3.712890625,1.44921875,18.390625,5.2578125,51.1875,51.1875
00:00.0,15.59375,13.4375,6.0234375,3.62109375,3.94921875,1.53515625,17.40625,5.57421875,50.0625,50.0625
00:00.0,15.1015625,17.578125,5.04296875,3.609375,4.046875,2.232421875,19.328125,5.8671875,49.25,49.25
00:00.0,16.140625,17.515625,7.80078125,3.791015625,5.1796875,2.228515625,19.640625,6.79296875,48.5625,48.5625
00:00.0,15.265625,16.5,7.04296875,3.482421875,4.84765625,1.553710938,16.78125,6.16796875,50.125,50.125
00:00.0,14.921875,17.4375,5.87109375,3.2109375,3.53515625,1.510742188,19.4375,5.0078125,49.75,49.75
00:00.0,18.34375,17.6875,5.56640625,3.451171875,4.296875,2.216796875,19.046875,5.94140625,48.9375,48.9375
00:00.0,14.828125,16.1875,8.1953125,3.84375,4.08984375,1.688476563,16.921875,5.859375,49.875,49.875
00:00.0,15.9765625,17.328125,7.85546875,4.4921875,4.94140625,2.685546875,19.609375,7.19921875,48.3125,48.3125
00:00.0,18.25,19.234375,6.01953125,4.0390625,4.69921875,2.29296875,19.734375,6.60546875,47.9375,47.9375
00:00.0,14.34375,16.4375,6.17578125,3.322265625,3.560546875,1.45703125,17.359375,5.08203125,47.5,47.5
00:00.0,14.859375,18.640625,8.109375,3.869140625,4.39453125,1.403320313,18.90625,6.0234375,47.125,47.125
00:00.0,16.140625,17.53125,7.59375,3.615234375,4.2578125,1.479492188,17.859375,5.77734375,46.9375,46.9375
00:00.0,15.734375,24.734375,6.58203125,4.06640625,4.1015625,1.383789063,25.03125,5.94140625,46.6875,46.6875
00:00.0,14.53125,16.546875,7.83984375,4.48046875,4.6875,1.444335938,19.015625,6.64453125,46.1875,46.1875
00:00.0,16.34375,20.3125,7.40625,4.30859375,4.7890625,1.368164063,21.203125,6.5859375,46,46
00:00.0,14.71875,15.6015625,6.98828125,4.0390625,4.58203125,1.4140625,17.453125,6.26953125,45.8125,45.8125
00:00.0,15.71875,15.3828125,7.28515625,4.03515625,4.40625,1.428710938,17.53125,6.14453125,46.3125,46.3125
00:00.0,23.515625,19.21875,7.4375,4.609375,4.8359375,1.766601563,27.484375,6.91015625,46.75,46.75
00:00.0,18.78125,23.59375,7.61328125,3.984375,4.3828125,2.607421875,27.75,6.47265625,47.625,47.625
00:00.0,17.921875,20.515625,8.25,4.58203125,5.7578125,1.629882813,23.78125,7.5390625,50.5,50.5
00:00.0,18.875,23.734375,8.5234375,3.60546875,4.703125,1.579101563,25.28125,6.1328125,53.0625,53.0625
00:00.0,15.765625,22.015625,7.36328125,3.470703125,4.6328125,1.4765625,23.296875,5.97265625,54.9375,54.9375
00:00.0,18.046875,19.59375,7.97265625,3.23046875,3.93359375,1.249023438,20.71875,5.2421875,54.5625,54.5625
00:00.0,17.40625,26.0625,6.61328125,3.703125,3.888671875,1.227539063,26.140625,5.5078125,52.1875,52.1875
00:00.0,16.828125,17.578125,6.61328125,2.9296875,3.55078125,1.354492188,23.90625,4.796875,51.4375,51.4375
00:00.0,19.890625,16.125,6.36328125,6.859375,8.515625,1.431640625,22.15625,11.03125,50.625,50.625
00:00.0,15.2890625,15.3125,7.09765625,3.978515625,4.6484375,1.805664063,18.453125,6.37890625,49.5,49.5
00:00.0,21.046875,18.046875,6.7890625,4.82421875,5.9609375,2.3203125,21.875,8.0078125,48.25,48.25
00:00.0,20.15625,18.9375,5.5859375,18.375,22,3.4296875,28.109375,28.859375,47.5625,47.5625
00:00.0,0.190063477,0.103820801,0.076599121,0.048126221,0.066772461,0.244506836,0.185913086,0.570800781,42.4375,42.4375
00:00.0,0.281738281,0.192016602,0.011306763,0.163208008,0.065917969,0.248901367,0.19152832,0.793945313,32.6875,32.6875
00:00.0,0.190063477,0.263183594,0.163574219,0.092346191,0.116088867,0.222900391,0.239624023,0.729003906,27,27
00:00.0,0.304443359,0.257324219,0.170288086,0.309814453,0.285888672,1.306640625,0.200927734,1.612304688,23.1875,23.1875
00:00.0,16.03125,14.6484375,5.1796875,4.78515625,3.7890625,1.377929688,22.125,6.2578125,21.25,21.25
00:00.0,21.734375,20.125,7.828125,4.90625,4.40625,1.65234375,24.96875,6.80078125,31.25,31.25
00:00.0,18.09375,21.53125,7.140625,5.40234375,4.80078125,1.557617188,28.3125,7.39453125,38.25,38.25
00:00.0,25.5,23.953125,8.8203125,4.2109375,4.16015625,1.403320313,25.5625,6.0859375,41.875,41.875
00:00.0,16.125,24.328125,6.75390625,4.23046875,4.4921875,1.256835938,25.03125,6.296875,43.6875,43.6875
00:00.0,26.734375,17.515625,7.91015625,4.2265625,4.14453125,1.283203125,27.125,6.0546875,44.4375,44.4375
00:00.0,17.171875,16.671875,6.34375,4.53515625,4.3359375,1.330078125,19.546875,6.4140625,45.1875,45.1875
00:00.0,20.921875,19.84375,6.9921875,3.859375,3.787109375,1.444335938,21.59375,5.59765625,45.4375,45.4375
00:00.0,18.890625,21.28125,8.3671875,6.4375,4.875,1.694335938,21.296875,8.25,45.5625,45.5625
00:00.0,16.265625,17.515625,8.390625,7.1171875,5.65625,1.51171875,20.390625,9.2109375,45.875,45.875
00:00.0,14.90625,22.21875,6.85546875,7.1328125,6.86328125,1.65625,23.375,10.0390625,46.6875,46.6875
00:00.0,19.046875,21.53125,8.3125,4.59765625,4.23046875,1.65234375,21.5625,6.46484375,47.125,47.125
00:00.0,25.375,20.828125,9.1171875,5.265625,4.875,2.05859375,25.8125,7.46484375,47.375,47.375
00:00.0,22.9375,22.484375,6.30078125,4.37890625,4.59765625,2.73046875,28.640625,6.9140625,47.9375,47.9375
00:00.0,17.375,23.515625,7.62890625,6.015625,6.125,2.146484375,26.8125,8.8515625,47.875,47.875
00:00.0,22.5,18.84375,5.83203125,8.4140625,8.0703125,2.3125,26.375,11.890625,47.5,47.5
00:00.0,17.109375,20.734375,5.7265625,17.3125,16.296875,2.55078125,23.1875,23.921875,47.5,47.5
00:00.0,15.0546875,17.96875,5.7421875,9.484375,9.40625,1.81640625,19.921875,13.484375,46.875,46.875
00:00.0,17.921875,18.203125,7.19921875,14.3203125,11.984375,1.505859375,20.078125,18.734375,46,46
00:00.0,24.484375,19.796875,6.94921875,45.40625,36.90625,5.76953125,31.890625,58.8125,45.125,45.125
00:00.0,24.21875,16.953125,5.46484375,38.125,35.25,3.46875,29.53125,52.0625,45,45
00:00.0,19.34375,19.4375,6.9296875,28.484375,28.109375,3.203125,21.109375,40.15625,45.125,45.125
00:00.0,26.375,18.5625,8.046875,36.1875,34.53125,3.83984375,27.609375,50.15625,44.9375,44.9375
00:00.0,18.5625,18.65625,7.26953125,19.484375,20.609375,2.4609375,20.03125,28.46875,44.8125,44.8125
00:00.0,15.0703125,16.015625,6.62890625,29.546875,26.484375,2.78125,18.59375,39.78125,44.75,44.75
00:00.0,22.5625,19.578125,6.5,34.25,29.875,3.96484375,23.125,45.625,44.9375,44.9375
00:00.0,19.109375,17.1875,6.875,22.578125,21.359375,2.2578125,23.15625,31.171875,44.6875,44.6875
00:00.0,16.140625,19.75,8.1328125,22.765625,22.1875,2.38671875,22.6875,31.890625,44.8125,44.8125
00:00.0,0.227539063,0.099304199,0.167480469,0.020278931,0.01864624,0.315917969,0.249023438,0.474853516,43.75,43.75
00:00.0,0.200927734,0.168457031,0.052185059,0.069396973,0.073913574,0.146240234,0.15612793,0.491455078,33.4375,33.4375
00:00.0,0.330322266,0.178955078,0.167114258,0.142700195,0.130981445,0.363769531,0.266357422,1.01953125,27.25,27.25
00:00.0,21.9375,13.578125,6.703125,5.7890625,4.109375,1.204101563,22.34375,7.203125,30.875,30.875
00:00.0,19,17.703125,7.99609375,9.4921875,7.53515625,1.513671875,24.28125,12.2109375,37.25,37.25
00:00.0,16.703125,21.03125,7.40234375,7.63671875,7.3515625,1.319335938,21.140625,10.6796875,42.0625,42.0625
00:00.0,21.640625,17.421875,6.625,19.546875,16.859375,1.92578125,24.40625,25.890625,44.125,44.125
00:00.0,14.9453125,13.407,6.36328125,23.34375,5.041,3.083984375,20.65625,32.03125,45.875,45.875
00:00.0,15.40625,15.1171875,6.23828125,14.1875,13.375,2.556640625,17.734375,19.65625,46.8125,46.8125
00:00.0,21.46875,18.140625,5.77734375,27.515625,26.265625,3.5078125,26.015625,38.1875,46.6875,46.6875
00:00.0,28.859375,18.328125,9.0703125,26.0625,27.59375,3.083984375,34.5625,38.09375,47,47
00:00.0,19.5,16.34375,6.35546875,11.4375,10.5,2.361328125,21.34375,15.703125,47.25,47.25
00:00.0,18.015625,21.5,7.37109375,7.83984375,7.80078125,2.2734375,22.015625,11.2890625,47.375,47.375
00:00.0,18.453125,16.65625,6.8984375,27.078125,28.21875,3.70703125,19.546875,39.28125,48.3125,48.3125
00:00.0,21.765625,17.578125,7.6875,14.1015625,16.15625,2.29296875,23.765625,21.578125,48.8125,48.8125
00:00.0,16.78125,17.890625,5.61328125,9.8203125,10.8359375,2.037109375,21.671875,14.765625,49.25,49.25
00:00.0,20.765625,18.828125,5.1875,12.03125,13.359375,2.12890625,23.09375,18.109375,49.125,49.125
00:00.0,14.8671875,22.375,6.2421875,27,31.8125,4.6328125,25.125,41.96875,49,49
00:00.0,28.4375,16.421875,7.48828125,9.5625,9.578125,2.205078125,33.4375,13.71875,49.375,49.375
00:00.0,23.234375,18.421875,5.51171875,30.046875,34.59375,3.845703125,30.21875,45.96875,49.625,49.625
00:00.0,19.484375,24.109375,6.41015625,26.546875,31.28125,4.06640625,28.515625,41.21875,49,49
00:00.0,14.1640625,16.703125,5.3828125,13.4765625,15.1796875,2.28515625,17.9375,20.421875,48.8125,48.8125
00:00.0,21.640625,17.546875,7.64453125,27.578125,30.125,3.556640625,21.65625,41,48.1875,48.1875
00:00.0,21.3125,17.1875,6.61328125,14.265625,16.15625,3.337890625,26.46875,21.8125,48.375,48.375
00:00.0,16.890625,16,5.75390625,17.765625,18.609375,3.216796875,20.984375,25.9375,48.125,48.125
00:00.0,18.84375,17.796875,7.09765625,12.09375,11.234375,2.044921875,21.65625,16.625,47.875,47.875
00:00.0,27.453125,18.203125,6.9296875,14.2421875,14.0546875,2.724609375,28.875,20.1875,47.625,47.625
00:00.0,21.34375,17.3125,6.4921875,17.3125,17.53125,2.685546875,21.859375,24.78125,47.3125,47.3125
00:00.0,20.890625,18.046875,8.15625,43.375,42.75,5.03125,21.03125,61.125,46.875,46.875
00:00.0,24.859375,18.5625,6.9296875,41.1875,43,4.12890625,31.4375,59.6875,46.75,46.75
00:00.0,25.078125,19.84375,7.390625,37.0625,37.125,4.1953125,32.4375,52.625,46.5625,46.5625
00:00.0,16.828125,20.046875,5.96484375,13.078125,11.25,1.71875,22.015625,17.328125,45.875,45.875
00:00.0,17.28125,20.359375,6.0625,13.5625,12.3125,2.48828125,26.875,18.484375,45.3125,45.3125
00:00.0,20.765625,18.390625,6.265625,36.625,33.46875,3.912109375,24.8125,49.78125,44.875,44.875
00:00.0,19.71875,18.375,8.0078125,19.875,18.375,2.123046875,22.28125,27.15625,44.875,44.875
00:00.0,24.453125,15.625,6.3125,7.65234375,7.57421875,1.500976563,27.1875,10.8671875,45.9375,45.9375
00:00.0,21.734375,19.078125,6.10546875,13.1796875,13.109375,2.2734375,24.71875,18.71875,47.25,47.25
00:00.0,16.546875,14.34375,8.171875,5.5546875,5.40234375,2.236328125,17.984375,8.0625,48.125,48.125
00:00.0,24.0625,19.5,6.90234375,13.015625,13.8125,1.9765625,28.625,19.078125,48.75,48.75
00:00.0,20.3125,18.65625,6.6328125,4.8515625,4.86328125,2.197265625,26.71875,7.21484375,49.0625,49.0625
00:00.0,20.5,17.34375,9.1875,4.96875,4.5625,2.09375,22.3125,7.0625,48.8125,48.8125
00:00.0,20.4375,23.171875,5.1640625,22.703125,24.296875,3.07421875,23.265625,33.375,48.75,48.75
00:00.0,26.6875,16.328125,8.1640625,6.8046875,6.98046875,1.529296875,27,9.8671875,49.25,49.25
00:00.0,24.078125,17.953125,8.09375,7.40625,8.203125,1.705078125,24.953125,11.1796875,49.8125,49.8125
00:00.0,18.671875,17.828125,6.984375,7.8046875,8.375,1.69921875,23.28125,11.5703125,49.5625,49.5625
00:00.0,26.203125,18.578125,7.078125,8.921875,9.0546875,2.130859375,27.546875,12.890625,48.8125,48.8125
00:00.0,14.3046875,18.96875,5.96484375,18.15625,19.296875,2.59765625,22.734375,26.625,47.8125,47.8125
00:00.0,18.265625,22.625,5.8671875,15.25,14.125,3.275390625,24.984375,21.03125,47.3125,47.3125
00:00.0,19.234375,17.546875,7.0546875,21.296875,20.234375,2.671875,20.296875,29.5,46.75,46.75
00:00.0,23.8125,16.90625,4.84375,19.140625,19.09375,2.609375,29.609375,27.15625,46.625,46.625
00:00.0,30.203125,25.375,6.5703125,16.265625,15.2421875,2.2421875,36.4375,22.40625,46.125,46.125
00:00.0,17.875,17.015625,5.6328125,14.046875,14.3984375,1.909179688,19.90625,20.203125,45.5625,45.5625
00:00.0,21.375,21.796875,6.7890625,5.84375,4.93359375,1.403320313,27.859375,7.77734375,45.625,45.625
00:00.0,25.703125,20.765625,7.85546875,5.421875,5.203125,1.68359375,30.3125,7.69921875,46.6875,46.6875
00:00.0,30.96875,20.90625,8.6640625,5.671875,5.22265625,1.57421875,32.625,7.87109375,47.625,47.625
00:00.0,22.328125,19.6875,7.07421875,7.00390625,6.84765625,2.208984375,25.59375,10.0390625,48.3125,48.3125
00:00.0,17.046875,22.390625,6.60546875,12.8125,11.8828125,2.1015625,22.5,17.59375,47.4375,47.4375
00:00.0,19.09375,21.984375,8.1640625,19.5625,17.953125,2.349609375,26.890625,26.65625,46.6875,46.6875
00:00.0,18.828125,21.734375,7.6484375,20.609375,20.15625,2.333984375,27.515625,28.921875,46.3125,46.3125
00:00.0,25.328125,20.875,6.19140625,15.484375,14.5390625,1.9609375,25.484375,21.328125,46.3125,46.3125
00:00.0,18.59375,20.265625,6.12109375,14.59375,14.671875,2.263671875,28.015625,20.8125,46.8125,46.8125
00:00.0,21.453125,27.09375,6.77734375,7.9765625,7.87109375,2.150390625,27.71875,11.4140625,47.375,47.375
00:00.0,25.484375,13.407,6.541015625,11.8515625,5.041,2.688476563,27.625,16.73046875,47.4375,47.4375
00:00.0,12.82,17.328125,8.6015625,5.054,10.546875,2.236328125,22.09375,8.75,47.9375,47.9375
00:00.0,25.109375,15.8828125,5.88671875,7.638671875,5.9296875,1.98828125,36.9375,13.6328125,48.6875,48.6875
00:00.0,21.765625,19.1484375,6.89453125,7.12890625,8.693359375,2.109375,24.125,10.609375,48.625,48.625
00:00.0,21.34375,20.15625,6.9921875,12.6796875,13.4921875,2.65625,28.640625,18.703125,48.375,48.375
00:00.0,12.82,13.407,7.42578125,5.054,5.041,2.728515625,16.114,7.556,48.1875,30.788
00:00.0,26.828125,25.4375,6.703125,17.53125,18.15625,3.30859375,27.5078125,33.0234375,48.125,48.15625
00:00.0,17.390625,17.46875,6.5390625,27.6875,29.59375,2.736328125,24.546875,28.015625,47.25,47.25
00:00.0,22.921875,15.58984375,5.6796875,22.0234375,22.109375,2.64453125,28.09375,34.625,46.4375,46.4375
00:00.0,12.82,13.407,0.067321777,5.054,5.041,0.112609863,0.2109375,0.239379883,44.3125,44.3125
00:00.0,0.24407959,0.13973999,0.00447464,0.02312851,0.047653198,0.257324219,0.111083984,0.547851563,34.125,34.125
00:00.0,0.298828125,0.339111328,0.044281006,0.053344727,0.208862305,0.177490234,0.210571289,0.728515625,27.75,27.75
00:00.0,0.34375,0.203979492,0.134765625,0.057037354,0.086669922,0.422607422,0.213745117,0.864257813,23.5625,23.5625
00:00.0,0.295166016,0.274414063,0.202148438,0.5546875,0.403320313,1.009765625,0.243041992,1.497070313,20.5,20.5
00:00.0,0.136474609,0.192382813,0.029922485,0.045135498,0.050140381,0.143310547,0.105957031,0.393066406,18.25,18.25
00:00.0,0.208374023,0.252197266,0.040527344,0.090393066,0.045776367,0.126953125,0.178222656,0.443847656,18.5625,18.5625
00:00.0,0.274658203,0.162475586,0.130249023,0.026733398,0.077453613,0.184936523,0.17578125,0.459716797,19.5,19.5
00:00.0,0.279296875,0.177734375,0.050140381,0.065063477,0.061889648,0.11920166,0.116638184,0.419433594,19.3125,19.3125
00:00.0,0.270263672,0.235961914,0.039123535,0.073120117,0.068847656,0.177856445,0.134155273,0.53515625,19,19
00:00.0,0.133178711,0.260009766,0.043457031,0.040435791,0.050476074,0.070007324,0.12298584,0.276367188,18.5,18.5
00:00.0,0.264404297,0.183349609,0.056304932,0.031463623,0.045227051,0.107055664,0.138671875,0.303955078,18.25,18.25
00:00.0,0.26171875,0.272460938,0.118835449,0.038909912,0.098693848,0.153808594,0.238769531,0.482910156,17.875,17.875
00:00.0,0.24609375,0.179199219,0.178344727,0.050628662,0.042816162,0.390625,0.311279297,0.70703125,17.5625,17.5625
00:00.0,0.281005859,0.184448242,0.025772095,0.027191162,0.057647705,0.09967041,0.122192383,0.306396484,17.1875,17.1875
00:00.0,0.282714844,0.060638428,0.111328125,0.031555176,0.054840088,0.177490234,0.159545898,0.419189453,16.875,16.875
00:00.0,0.289306641,0.157714844,0.09197998,0.044006348,0.027832031,0.10949707,0.116699219,0.297119141,16.5625,16.5625
00:00.0,0.280761719,0.157104492,0.104125977,0.025390625,0.041595459,0.060668945,0.228637695,0.216796875,16.4375,16.4375
00:00.0,0.248901367,0.159912109,0.258300781,0.038665771,0.058563232,0.072814941,0.350341797,0.291259766,16.1875,16.1875
00:00.0,0.204223633,0.145385742,0.112487793,0.05847168,0.091552734,0.140014648,0.153442383,0.4921875,16,16
00:00.0,0.194824219,0.141235352,0.131591797,0.050476074,0.065734863,0.193969727,0.205810547,0.505371094,15.75,15.75
00:00.0,0.131835938,0.155395508,0.022277832,0.015579224,0.041290283,0.068786621,0.098327637,0.20690918,15.5,15.5
00:00.0,0.203735352,0.151245117,0.058197021,0.011299133,0.038269043,0.060180664,0.150634766,0.178833008,15.25,15.25
00:00.0,12.82,0.085876465,0.134155273,5.054,0.023803711,0.047637939,0.220825195,0.1953125,14.9375,14.9375
00:00.0,0.132568359,0.230957031,0.044677734,0.036499023,0.022079468,0.093933105,0.063903809,0.248657227,14.6875,14.6875
00:00.0,0.193725586,13.407,0.124511719,0.05960083,5.041,0.143310547,0.343017578,0.358642578,14.375,14.375
00:00.0,0.345214844,0.158325195,0.048919678,0.023025513,0.029449463,0.064086914,0.208251953,0.19519043,14.0625,14.0625
00:00.0,0.196899414,0.078857422,0.069213867,0.035858154,0.040008545,0.090820313,0.180786133,0.279785156,13.6875,13.6875
00:00.0,0.285644531,0.170043945,0.225219727,0.413330078,0.286376953,1.012695313,0.324707031,1.418945313,13.3125,13.3125
00:00.0,0.268310547,0.177001953,0.296875,0.870605469,0.424072266,0.745605469,0.319091797,1.515625,13,13
00:00.0,0.337890625,0.121582031,0.022857666,1.127929688,0.495605469,0.238037109,16.114,7.556,12.625,30.788
00:00.0,0.199462891,0.175537109,0.134643555,0.507324219,0.328613281,0.719238281,0.248901367,1.383789063,12.375,12.375
00:00.0,12.82,0.089782715,0.20300293,5.054,0.111938477,0.060333252,0.263916016,0.58203125,12.0625,12.0625
00:00.0,0.309570313,0.160644531,0.108581543,0.692871094,0.205688477,0.255126953,0.202148438,1.23828125,11.8125,11.8125
00:00.0,0.166992188,0.008766174,0.125244141,0.183349609,0.071228027,0.064697266,16.114,7.556,11.6875,30.788
00:00.0,0.250976563,0.080505371,0.057342529,0.074829102,0.062255859,0.099365234,0.162841797,0.406982422,11.5625,11.5625
00:00.0,0.252929688,0.071960449,0.11126709,0.083862305,0.11126709,0.055419922,0.196899414,0.428222656,11.5625,11.5625
00:00.0,0.24230957,0.078552246,0.184204102,0.152099609,0.033874512,0.115722656,0.235595703,0.496582031,11.5625,11.5625
00:00.0,0.172729492,0.164916992,0.197265625,0.158203125,0.078063965,0.038299561,0.263427734,0.451904297,11.5625,11.5625
00:00.0,0.165283203,0.159545898,0.138061523,0.197265625,0.089355469,0.383056641,0.2265625,1.032226563,11.625,11.625
00:00.0,0.309570313,0.102539063,0.039459229,0.483398438,0.561523438,0.107727051,0.115539551,1.233398438,11.6875,11.6875
00:00.0,0.175170898,0.161743164,0.122192383,0.050415039,0.094177246,0.059051514,0.195678711,0.348388672,11.8125,11.8125
00:00.0,0.269042969,0.179077148,0.101501465,0.555175781,0.524902344,0.884277344,0.260986328,1.499023438,11.875,11.875
00:00.0,0.326904297,0.073120117,0.122619629,0.254394531,0.173583984,0.136474609,0.165405273,0.966796875,11.9375,11.9375
00:00.0,0.326660156,0.237060547,0.113647461,0.416015625,0.518554688,0.377197266,0.234375,1.313476563,11.9375,11.9375
00:00.0,0.326904297,0.086181641,0.097473145,0.296875,0.424072266,0.087097168,0.207885742,1.09765625,11.875,11.875
00:00.0,0.232421875,0.166870117,0.094116211,0.242797852,0.105163574,0.103088379,0.245605469,0.758789063,11.8125,11.8125
00:00.0,0.244262695,0.155761719,0.112976074,0.193115234,0.171264648,0.039916992,0.181762695,0.661621094,11.75,11.75
00:00.0,12.82,0.157348633,0.189697266,5.054,0.760742188,0.126342773,0.280029297,1.258789063,11.625,11.625
00:00.0,0.249023438,0.087524414,0.258056641,0.169311523,0.143676758,0.117370605,0.334228516,0.742675781,11.5,11.5
00:00.0,0.242431641,0.156982422,0.108276367,0.059143066,0.08001709,0.040740967,0.18737793,0.307861328,11.375,11.375
00:00.0,0.160766602,0.233032227,0.19921875,0.045349121,0.073303223,0.037658691,0.306640625,0.267089844,11.25,11.25
00:00.0,0.247680664,0.160888672,0.125,0.030410767,0.042541504,0.032592773,0.191772461,0.182128906,11.1875,11.1875
00:00.0,0.252441406,0.240112305,0.111755371,0.071655273,0.098388672,0.02822876,0.178588867,0.330810547,11.0625,11.0625
00:00.0,0.16809082,0.086547852,0.106445313,0.043151855,0.03692627,0.071777344,0.173461914,0.259277344,10.9375,10.9375
00:00.0,0.248657227,0.157104492,0.112976074,0.051727295,0.05947876,0.04284668,0.243652344,0.266113281,10.8125,10.8125
00:00.0,0.094482422,0.16003418,0.260742188,0.051452637,0.071777344,0.058502197,0.352539063,0.313720703,10.6875,10.6875
00:00.0,0.176513672,0.084350586,0.253662109,0.036834717,0.062225342,0.074707031,0.432861328,0.296875,10.625,10.625
00:00.0,0.082458496,0.154541016,0.172729492,0.021530151,0.087646484,0.055084229,0.252929688,0.271728516,10.5625,10.5625
00:00.0,0.253417969,0.16394043,0.088745117,0.027801514,0.043884277,0.052886963,0.19152832,0.213378906,10.5,10.5
00:00.0,0.171142578,0.163085938,0.258544922,0.041778564,0.055847168,0.044403076,0.317871094,0.245361328,10.5625,10.5625
00:00.0,0.162597656,0.158813477,0.171875,0.023727417,0.036193848,0.062866211,0.214599609,0.207275391,10.5625,10.5625
00:00.0,0.170776367,0.161499023,0.172729492,0.040893555,0.057128906,0.055755615,0.258789063,0.265380859,10.625,10.625
00:00.0,0.134887695,0.162719727,0.174438477,0.069091797,0.075378418,0.037384033,0.256591797,0.310546875,10.6875,10.6875
00:00.0,0.16027832,0.154052734,0.012710571,0.032226563,0.098266602,0.05456543,0.112915039,0.310058594,10.8125,10.8125
00:00.0,0.245727539,0.079406738,0.023193359,0.072265625,0.089355469,0.030609131,0.200561523,0.323486328,10.9375,10.9375
